Season,Race,Driver,Team,LapNumber,Stint,TyreLife,Compound,FreshTyre,LapTime,Position,LapTimeFuelCorrected
season2024,Silverstone,HUL,Haas F1 Team,25.0,1.0,25.0,MEDIUM,True,95.918,7.0,97.293
season2024,Silverstone,HUL,Haas F1 Team,28.0,2.0,2.0,INTERMEDIATE,True,101.897,7.0,103.43700000000001
season2024,Silverstone,HUL,Haas F1 Team,29.0,2.0,3.0,INTERMEDIATE,True,102.641,7.0,104.236
season2024,Silverstone,HUL,Haas F1 Team,30.0,2.0,4.0,INTERMEDIATE,True,102.811,7.0,104.46100000000001
season2024,Silverstone,HUL,Haas F1 Team,31.0,2.0,5.0,INTERMEDIATE,True,103.274,7.0,104.979
season2024,Silverstone,HUL,Haas F1 Team,32.0,2.0,6.0,INTERMEDIATE,True,104.134,7.0,105.894
season2024,Silverstone,HUL,Haas F1 Team,33.0,2.0,7.0,INTERMEDIATE,True,103.685,7.0,105.5
season2024,Silverstone,HUL,Haas F1 Team,34.0,2.0,8.0,INTERMEDIATE,True,104.263,6.0,106.13300000000001
season2024,Silverstone,HUL,Haas F1 Team,35.0,2.0,9.0,INTERMEDIATE,True,104.042,6.0,105.967
season2024,Silverstone,HUL,Haas F1 Team,36.0,2.0,10.0,INTERMEDIATE,True,103.044,6.0,105.024
season2024,Silverstone,HUL,Haas F1 Team,37.0,2.0,11.0,INTERMEDIATE,True,100.657,6.0,102.692
season2024,Silverstone,HUL,Haas F1 Team,38.0,2.0,12.0,INTERMEDIATE,True,98.854,6.0,100.944
season2024,Silverstone,HUL,Haas F1 Team,41.0,3.0,5.0,SOFT,False,91.097,6.0,93.35199999999999
season2024,Silverstone,HUL,Haas F1 Team,42.0,3.0,6.0,SOFT,False,90.701,6.0,93.011
season2024,Silverstone,HUL,Haas F1 Team,43.0,3.0,7.0,SOFT,False,89.836,6.0,92.201
season2024,Silverstone,HUL,Haas F1 Team,44.0,3.0,8.0,SOFT,False,90.392,6.0,92.812
season2024,Silverstone,HUL,Haas F1 Team,45.0,3.0,9.0,SOFT,False,90.048,6.0,92.523
season2024,Silverstone,HUL,Haas F1 Team,46.0,3.0,10.0,SOFT,False,90.185,6.0,92.715
season2024,Silverstone,HUL,Haas F1 Team,47.0,3.0,11.0,SOFT,False,89.864,6.0,92.449
season2024,Silverstone,HUL,Haas F1 Team,48.0,3.0,12.0,SOFT,False,90.365,6.0,93.005
season2024,Silverstone,HUL,Haas F1 Team,49.0,3.0,13.0,SOFT,False,90.371,6.0,93.06599999999999
season2024,Silverstone,HUL,Haas F1 Team,50.0,3.0,14.0,SOFT,False,90.47,6.0,93.22
season2024,Silverstone,HUL,Haas F1 Team,51.0,3.0,15.0,SOFT,False,90.696,6.0,93.501
season2024,Silverstone,HUL,Haas F1 Team,52.0,3.0,16.0,SOFT,False,90.847,6.0,93.707
season2024,Silverstone,STR,Aston Martin,2.0,1.0,2.0,MEDIUM,True,92.683,7.0,92.793
season2024,Silverstone,STR,Aston Martin,3.0,1.0,3.0,MEDIUM,True,92.307,7.0,92.47200000000001
season2024,Silverstone,STR,Aston Martin,4.0,1.0,4.0,MEDIUM,True,92.968,7.0,93.188
season2024,Silverstone,STR,Aston Martin,5.0,1.0,5.0,MEDIUM,True,92.706,7.0,92.98100000000001
season2024,Silverstone,STR,Aston Martin,6.0,1.0,6.0,MEDIUM,True,92.788,7.0,93.118
season2024,Silverstone,STR,Aston Martin,7.0,1.0,7.0,MEDIUM,True,92.716,7.0,93.101
season2024,Silverstone,STR,Aston Martin,8.0,1.0,8.0,MEDIUM,True,92.648,7.0,93.088
season2024,Silverstone,STR,Aston Martin,9.0,1.0,9.0,MEDIUM,True,92.291,7.0,92.786
season2024,Silverstone,STR,Aston Martin,10.0,1.0,10.0,MEDIUM,True,92.619,7.0,93.169
season2024,Silverstone,STR,Aston Martin,11.0,1.0,11.0,MEDIUM,True,92.273,7.0,92.878
season2024,Silverstone,STR,Aston Martin,12.0,1.0,12.0,MEDIUM,True,92.362,7.0,93.02199999999999
season2024,Silverstone,STR,Aston Martin,13.0,1.0,13.0,MEDIUM,True,93.092,8.0,93.807
season2024,Silverstone,STR,Aston Martin,14.0,1.0,14.0,MEDIUM,True,92.641,8.0,93.411
season2024,Silverstone,STR,Aston Martin,15.0,1.0,15.0,MEDIUM,True,92.649,8.0,93.474
season2024,Silverstone,STR,Aston Martin,16.0,1.0,16.0,MEDIUM,True,93.091,8.0,93.97099999999999
season2024,Silverstone,STR,Aston Martin,17.0,1.0,17.0,MEDIUM,True,95.713,8.0,96.648
season2024,Silverstone,STR,Aston Martin,18.0,1.0,18.0,MEDIUM,True,95.789,8.0,96.779
season2024,Silverstone,STR,Aston Martin,19.0,1.0,19.0,MEDIUM,True,107.568,9.0,108.613
season2024,Silverstone,STR,Aston Martin,20.0,1.0,20.0,MEDIUM,True,97.491,9.0,98.591
season2024,Silverstone,STR,Aston Martin,21.0,1.0,21.0,MEDIUM,True,93.291,9.0,94.446
season2024,Silverstone,STR,Aston Martin,22.0,1.0,22.0,MEDIUM,True,92.495,9.0,93.705
season2024,Silverstone,STR,Aston Martin,23.0,1.0,23.0,MEDIUM,True,93.062,9.0,94.327
season2024,Silverstone,STR,Aston Martin,24.0,1.0,24.0,MEDIUM,True,94.585,9.0,95.90499999999999
season2024,Silverstone,STR,Aston Martin,25.0,1.0,25.0,MEDIUM,True,95.351,9.0,96.726
season2024,Silverstone,STR,Aston Martin,28.0,2.0,2.0,INTERMEDIATE,True,102.187,8.0,103.727
season2024,Silverstone,STR,Aston Martin,29.0,2.0,3.0,INTERMEDIATE,True,102.992,8.0,104.587
season2024,Silverstone,STR,Aston Martin,30.0,2.0,4.0,INTERMEDIATE,True,103.066,8.0,104.71600000000001
season2024,Silverstone,STR,Aston Martin,31.0,2.0,5.0,INTERMEDIATE,True,103.714,8.0,105.419
season2024,Silverstone,STR,Aston Martin,32.0,2.0,6.0,INTERMEDIATE,True,104.545,8.0,106.305
season2024,Silverstone,STR,Aston Martin,33.0,2.0,7.0,INTERMEDIATE,True,104.213,8.0,106.02799999999999
season2024,Silverstone,STR,Aston Martin,34.0,2.0,8.0,INTERMEDIATE,True,104.171,7.0,106.04100000000001
season2024,Silverstone,STR,Aston Martin,35.0,2.0,9.0,INTERMEDIATE,True,104.422,7.0,106.347
season2024,Silverstone,STR,Aston Martin,36.0,2.0,10.0,INTERMEDIATE,True,103.0,7.0,104.98
season2024,Silverstone,STR,Aston Martin,37.0,2.0,11.0,INTERMEDIATE,True,100.825,7.0,102.86
season2024,Silverstone,STR,Aston Martin,38.0,2.0,12.0,INTERMEDIATE,True,99.373,7.0,101.46300000000001
season2024,Silverstone,STR,Aston Martin,41.0,3.0,2.0,MEDIUM,True,90.098,7.0,92.353
season2024,Silverstone,STR,Aston Martin,42.0,3.0,3.0,MEDIUM,True,90.161,7.0,92.471
season2024,Silverstone,STR,Aston Martin,43.0,3.0,4.0,MEDIUM,True,90.196,7.0,92.56099999999999
season2024,Silverstone,STR,Aston Martin,44.0,3.0,5.0,MEDIUM,True,90.03,7.0,92.45
season2024,Silverstone,STR,Aston Martin,45.0,3.0,6.0,MEDIUM,True,90.025,7.0,92.5
season2024,Silverstone,STR,Aston Martin,46.0,3.0,7.0,MEDIUM,True,89.897,7.0,92.427
season2024,Silverstone,STR,Aston Martin,47.0,3.0,8.0,MEDIUM,True,89.925,7.0,92.50999999999999
season2024,Silverstone,STR,Aston Martin,48.0,3.0,9.0,MEDIUM,True,90.237,7.0,92.877
season2024,Silverstone,STR,Aston Martin,49.0,3.0,10.0,MEDIUM,True,89.969,7.0,92.66399999999999
season2024,Silverstone,STR,Aston Martin,50.0,3.0,11.0,MEDIUM,True,90.03,7.0,92.78
season2024,Silverstone,STR,Aston Martin,51.0,3.0,12.0,MEDIUM,True,90.026,7.0,92.831
season2024,Silverstone,STR,Aston Martin,52.0,3.0,13.0,MEDIUM,True,90.053,7.0,92.913
season2024,Silverstone,ALO,Aston Martin,2.0,1.0,2.0,MEDIUM,True,93.202,10.0,93.312
season2024,Silverstone,ALO,Aston Martin,3.0,1.0,3.0,MEDIUM,True,92.951,10.0,93.116
season2024,Silverstone,ALO,Aston Martin,4.0,1.0,4.0,MEDIUM,True,93.192,10.0,93.41199999999999
season2024,Silverstone,ALO,Aston Martin,5.0,1.0,5.0,MEDIUM,True,92.617,10.0,92.89200000000001
season2024,Silverstone,ALO,Aston Martin,6.0,1.0,6.0,MEDIUM,True,92.673,10.0,93.003
season2024,Silverstone,ALO,Aston Martin,7.0,1.0,7.0,MEDIUM,True,92.712,10.0,93.09700000000001
season2024,Silverstone,ALO,Aston Martin,8.0,1.0,8.0,MEDIUM,True,92.496,10.0,92.93599999999999
season2024,Silverstone,ALO,Aston Martin,9.0,1.0,9.0,MEDIUM,True,92.579,10.0,93.074
season2024,Silverstone,ALO,Aston Martin,10.0,1.0,10.0,MEDIUM,True,92.741,10.0,93.291
season2024,Silverstone,ALO,Aston Martin,11.0,1.0,11.0,MEDIUM,True,92.548,10.0,93.153
season2024,Silverstone,ALO,Aston Martin,12.0,1.0,12.0,MEDIUM,True,92.427,10.0,93.087
season2024,Silverstone,ALO,Aston Martin,13.0,1.0,13.0,MEDIUM,True,92.517,10.0,93.232
season2024,Silverstone,ALO,Aston Martin,14.0,1.0,14.0,MEDIUM,True,92.383,10.0,93.15299999999999
season2024,Silverstone,ALO,Aston Martin,15.0,1.0,15.0,MEDIUM,True,92.259,10.0,93.084
season2024,Silverstone,ALO,Aston Martin,16.0,1.0,16.0,MEDIUM,True,92.59,10.0,93.47
season2024,Silverstone,ALO,Aston Martin,17.0,1.0,17.0,MEDIUM,True,95.014,10.0,95.949
season2024,Silverstone,ALO,Aston Martin,18.0,1.0,18.0,MEDIUM,True,95.88,10.0,96.86999999999999
season2024,Silverstone,ALO,Aston Martin,19.0,1.0,19.0,MEDIUM,True,107.27,10.0,108.315
season2024,Silverstone,ALO,Aston Martin,20.0,1.0,20.0,MEDIUM,True,96.48,8.0,97.58
season2024,Silverstone,ALO,Aston Martin,21.0,1.0,21.0,MEDIUM,True,92.999,8.0,94.154
season2024,Silverstone,ALO,Aston Martin,22.0,1.0,22.0,MEDIUM,True,92.673,8.0,93.883
season2024,Silverstone,ALO,Aston Martin,23.0,1.0,23.0,MEDIUM,True,92.593,8.0,93.858
season2024,Silverstone,ALO,Aston Martin,24.0,1.0,24.0,MEDIUM,True,94.088,8.0,95.40799999999999
season2024,Silverstone,ALO,Aston Martin,25.0,1.0,25.0,MEDIUM,True,95.687,8.0,97.062
season2024,Silverstone,ALO,Aston Martin,26.0,1.0,26.0,MEDIUM,True,103.618,9.0,105.048
season2024,Silverstone,ALO,Aston Martin,29.0,2.0,2.0,INTERMEDIATE,True,103.072,9.0,104.667
season2024,Silverstone,ALO,Aston Martin,30.0,2.0,3.0,INTERMEDIATE,True,102.577,9.0,104.227
season2024,Silverstone,ALO,Aston Martin,31.0,2.0,4.0,INTERMEDIATE,True,102.796,9.0,104.501
season2024,Silverstone,ALO,Aston Martin,32.0,2.0,5.0,INTERMEDIATE,True,103.69,9.0,105.45
season2024,Silverstone,ALO,Aston Martin,33.0,2.0,6.0,INTERMEDIATE,True,104.262,9.0,106.077
season2024,Silverstone,ALO,Aston Martin,34.0,2.0,7.0,INTERMEDIATE,True,104.375,8.0,106.245
season2024,Silverstone,ALO,Aston Martin,35.0,2.0,8.0,INTERMEDIATE,True,104.251,8.0,106.176
season2024,Silverstone,ALO,Aston Martin,36.0,2.0,9.0,INTERMEDIATE,True,102.513,8.0,104.49300000000001
season2024,Silverstone,ALO,Aston Martin,37.0,2.0,10.0,INTERMEDIATE,True,100.747,8.0,102.782
season2024,Silverstone,ALO,Aston Martin,40.0,3.0,2.0,MEDIUM,True,91.146,8.0,93.346
season2024,Silverstone,ALO,Aston Martin,41.0,3.0,3.0,MEDIUM,True,90.594,8.0,92.84899999999999
season2024,Silverstone,ALO,Aston Martin,42.0,3.0,4.0,MEDIUM,True,90.167,8.0,92.477
season2024,Silverstone,ALO,Aston Martin,43.0,3.0,5.0,MEDIUM,True,90.098,8.0,92.463
season2024,Silverstone,ALO,Aston Martin,44.0,3.0,6.0,MEDIUM,True,89.93,8.0,92.35000000000001
season2024,Silverstone,ALO,Aston Martin,45.0,3.0,7.0,MEDIUM,True,89.871,8.0,92.34599999999999
season2024,Silverstone,ALO,Aston Martin,46.0,3.0,8.0,MEDIUM,True,89.753,8.0,92.283
season2024,Silverstone,ALO,Aston Martin,47.0,3.0,9.0,MEDIUM,True,89.71,8.0,92.29499999999999
season2024,Silverstone,ALO,Aston Martin,48.0,3.0,10.0,MEDIUM,True,90.114,8.0,92.754
season2024,Silverstone,ALO,Aston Martin,49.0,3.0,11.0,MEDIUM,True,90.7,8.0,93.395
season2024,Silverstone,ALO,Aston Martin,50.0,3.0,12.0,MEDIUM,True,90.727,8.0,93.477
season2024,Silverstone,ALO,Aston Martin,51.0,3.0,13.0,MEDIUM,True,90.592,8.0,93.397
season2024,Silverstone,ALO,Aston Martin,52.0,3.0,14.0,MEDIUM,True,91.43,8.0,94.29
season2024,Silverstone,ALB,Williams,2.0,1.0,2.0,MEDIUM,True,93.158,12.0,93.268
season2024,Silverstone,ALB,Williams,3.0,1.0,3.0,MEDIUM,True,93.373,12.0,93.53800000000001
season2024,Silverstone,ALB,Williams,4.0,1.0,4.0,MEDIUM,True,93.059,12.0,93.279
season2024,Silverstone,ALB,Williams,5.0,1.0,5.0,MEDIUM,True,92.846,12.0,93.12100000000001
season2024,Silverstone,ALB,Williams,6.0,1.0,6.0,MEDIUM,True,93.014,12.0,93.344
season2024,Silverstone,ALB,Williams,7.0,1.0,7.0,MEDIUM,True,92.939,12.0,93.324
season2024,Silverstone,ALB,Williams,8.0,1.0,8.0,MEDIUM,True,92.798,12.0,93.238
season2024,Silverstone,ALB,Williams,9.0,1.0,9.0,MEDIUM,True,92.933,12.0,93.42800000000001
season2024,Silverstone,ALB,Williams,10.0,1.0,10.0,MEDIUM,True,93.073,12.0,93.62299999999999
season2024,Silverstone,ALB,Williams,11.0,1.0,11.0,MEDIUM,True,92.981,12.0,93.586
season2024,Silverstone,ALB,Williams,12.0,1.0,12.0,MEDIUM,True,92.567,12.0,93.22699999999999
season2024,Silverstone,ALB,Williams,13.0,1.0,13.0,MEDIUM,True,92.769,12.0,93.48400000000001
season2024,Silverstone,ALB,Williams,14.0,1.0,14.0,MEDIUM,True,92.538,12.0,93.30799999999999
season2024,Silverstone,ALB,Williams,15.0,1.0,15.0,MEDIUM,True,92.265,12.0,93.09
season2024,Silverstone,ALB,Williams,16.0,1.0,16.0,MEDIUM,True,93.178,12.0,94.05799999999999
season2024,Silverstone,ALB,Williams,17.0,1.0,17.0,MEDIUM,True,94.873,12.0,95.808
season2024,Silverstone,ALB,Williams,18.0,1.0,18.0,MEDIUM,True,95.323,12.0,96.31299999999999
season2024,Silverstone,ALB,Williams,19.0,1.0,19.0,MEDIUM,True,104.619,12.0,105.664
season2024,Silverstone,ALB,Williams,20.0,1.0,20.0,MEDIUM,True,96.53,11.0,97.63
season2024,Silverstone,ALB,Williams,21.0,1.0,21.0,MEDIUM,True,93.646,11.0,94.801
season2024,Silverstone,ALB,Williams,22.0,1.0,22.0,MEDIUM,True,93.086,11.0,94.29599999999999
season2024,Silverstone,ALB,Williams,23.0,1.0,23.0,MEDIUM,True,92.891,11.0,94.156
season2024,Silverstone,ALB,Williams,24.0,1.0,24.0,MEDIUM,True,93.96,11.0,95.27999999999999
season2024,Silverstone,ALB,Williams,25.0,1.0,25.0,MEDIUM,True,95.612,11.0,96.987
season2024,Silverstone,ALB,Williams,26.0,1.0,26.0,MEDIUM,True,103.771,11.0,105.20100000000001
season2024,Silverstone,ALB,Williams,29.0,2.0,2.0,INTERMEDIATE,True,101.726,11.0,103.321
season2024,Silverstone,ALB,Williams,30.0,2.0,3.0,INTERMEDIATE,True,103.271,11.0,104.921
season2024,Silverstone,ALB,Williams,31.0,2.0,4.0,INTERMEDIATE,True,103.229,11.0,104.934
season2024,Silverstone,ALB,Williams,32.0,2.0,5.0,INTERMEDIATE,True,104.304,11.0,106.06400000000001
season2024,Silverstone,ALB,Williams,33.0,2.0,6.0,INTERMEDIATE,True,104.82,11.0,106.63499999999999
season2024,Silverstone,ALB,Williams,34.0,2.0,7.0,INTERMEDIATE,True,105.216,10.0,107.086
season2024,Silverstone,ALB,Williams,35.0,2.0,8.0,INTERMEDIATE,True,105.202,10.0,107.127
season2024,Silverstone,ALB,Williams,36.0,2.0,9.0,INTERMEDIATE,True,103.075,10.0,105.055
season2024,Silverstone,ALB,Williams,37.0,2.0,10.0,INTERMEDIATE,True,100.273,10.0,102.30799999999999
season2024,Silverstone,ALB,Williams,40.0,3.0,2.0,MEDIUM,True,90.889,10.0,93.089
season2024,Silverstone,ALB,Williams,41.0,3.0,3.0,MEDIUM,True,90.715,10.0,92.97
season2024,Silverstone,ALB,Williams,42.0,3.0,4.0,MEDIUM,True,90.458,10.0,92.768
season2024,Silverstone,ALB,Williams,43.0,3.0,5.0,MEDIUM,True,90.126,10.0,92.491
season2024,Silverstone,ALB,Williams,44.0,3.0,6.0,MEDIUM,True,90.74,10.0,93.16
season2024,Silverstone,ALB,Williams,45.0,3.0,7.0,MEDIUM,True,90.406,9.0,92.881
season2024,Silverstone,ALB,Williams,46.0,3.0,8.0,MEDIUM,True,90.234,9.0,92.764
season2024,Silverstone,ALB,Williams,47.0,3.0,9.0,MEDIUM,True,90.148,9.0,92.73299999999999
season2024,Silverstone,ALB,Williams,48.0,3.0,10.0,MEDIUM,True,90.068,9.0,92.708
season2024,Silverstone,ALB,Williams,49.0,3.0,11.0,MEDIUM,True,89.96,9.0,92.65499999999999
season2024,Silverstone,ALB,Williams,50.0,3.0,12.0,MEDIUM,True,89.828,9.0,92.578
season2024,Silverstone,ALB,Williams,51.0,3.0,13.0,MEDIUM,True,89.916,9.0,92.721
season2024,Silverstone,ALB,Williams,52.0,3.0,14.0,MEDIUM,True,89.718,9.0,92.578
season2024,Silverstone,TSU,RB,2.0,1.0,2.0,MEDIUM,True,93.214,11.0,93.324
season2024,Silverstone,TSU,RB,3.0,1.0,3.0,MEDIUM,True,93.062,11.0,93.227
season2024,Silverstone,TSU,RB,4.0,1.0,4.0,MEDIUM,True,93.164,11.0,93.384
season2024,Silverstone,TSU,RB,5.0,1.0,5.0,MEDIUM,True,92.607,11.0,92.882
season2024,Silverstone,TSU,RB,6.0,1.0,6.0,MEDIUM,True,92.614,11.0,92.944
season2024,Silverstone,TSU,RB,7.0,1.0,7.0,MEDIUM,True,92.817,11.0,93.202
season2024,Silverstone,TSU,RB,8.0,1.0,8.0,MEDIUM,True,92.623,11.0,93.063
season2024,Silverstone,TSU,RB,9.0,1.0,9.0,MEDIUM,True,92.57,11.0,93.065
season2024,Silverstone,TSU,RB,10.0,1.0,10.0,MEDIUM,True,93.438,11.0,93.988
season2024,Silverstone,TSU,RB,11.0,1.0,11.0,MEDIUM,True,92.805,11.0,93.41000000000001
season2024,Silverstone,TSU,RB,12.0,1.0,12.0,MEDIUM,True,92.782,11.0,93.442
season2024,Silverstone,TSU,RB,13.0,1.0,13.0,MEDIUM,True,93.031,11.0,93.74600000000001
season2024,Silverstone,TSU,RB,14.0,1.0,14.0,MEDIUM,True,92.731,11.0,93.50099999999999
season2024,Silverstone,TSU,RB,15.0,1.0,15.0,MEDIUM,True,92.589,11.0,93.414
season2024,Silverstone,TSU,RB,16.0,1.0,16.0,MEDIUM,True,93.209,11.0,94.089
season2024,Silverstone,TSU,RB,17.0,1.0,17.0,MEDIUM,True,94.738,11.0,95.673
season2024,Silverstone,TSU,RB,18.0,1.0,18.0,MEDIUM,True,95.392,11.0,96.38199999999999
season2024,Silverstone,TSU,RB,19.0,1.0,19.0,MEDIUM,True,104.585,11.0,105.63
season2024,Silverstone,TSU,RB,20.0,1.0,20.0,MEDIUM,True,96.875,10.0,97.975
season2024,Silverstone,TSU,RB,21.0,1.0,21.0,MEDIUM,True,93.724,10.0,94.879
season2024,Silverstone,TSU,RB,22.0,1.0,22.0,MEDIUM,True,92.681,10.0,93.89099999999999
season2024,Silverstone,TSU,RB,23.0,1.0,23.0,MEDIUM,True,93.106,10.0,94.371
season2024,Silverstone,TSU,RB,24.0,1.0,24.0,MEDIUM,True,94.106,10.0,95.42599999999999
season2024,Silverstone,TSU,RB,25.0,1.0,25.0,MEDIUM,True,95.473,10.0,96.848
season2024,Silverstone,TSU,RB,26.0,1.0,26.0,MEDIUM,True,103.26,10.0,104.69000000000001
season2024,Silverstone,TSU,RB,29.0,2.0,2.0,INTERMEDIATE,True,103.749,10.0,105.344
season2024,Silverstone,TSU,RB,30.0,2.0,3.0,INTERMEDIATE,True,102.967,10.0,104.617
season2024,Silverstone,TSU,RB,31.0,2.0,4.0,INTERMEDIATE,True,103.355,10.0,105.06
season2024,Silverstone,TSU,RB,32.0,2.0,5.0,INTERMEDIATE,True,104.456,10.0,106.21600000000001
season2024,Silverstone,TSU,RB,33.0,2.0,6.0,INTERMEDIATE,True,104.979,10.0,106.794
season2024,Silverstone,TSU,RB,34.0,2.0,7.0,INTERMEDIATE,True,104.923,9.0,106.793
season2024,Silverstone,TSU,RB,35.0,2.0,8.0,INTERMEDIATE,True,104.782,9.0,106.707
season2024,Silverstone,TSU,RB,36.0,2.0,9.0,INTERMEDIATE,True,102.726,9.0,104.706
season2024,Silverstone,TSU,RB,37.0,2.0,10.0,INTERMEDIATE,True,101.098,9.0,103.133
season2024,Silverstone,TSU,RB,40.0,3.0,2.0,SOFT,True,92.318,9.0,94.518
season2024,Silverstone,TSU,RB,41.0,3.0,3.0,SOFT,True,90.812,9.0,93.067
season2024,Silverstone,TSU,RB,42.0,3.0,4.0,SOFT,True,90.319,9.0,92.629
season2024,Silverstone,TSU,RB,43.0,3.0,5.0,SOFT,True,90.229,9.0,92.594
season2024,Silverstone,TSU,RB,44.0,3.0,6.0,SOFT,True,90.882,9.0,93.302
season2024,Silverstone,TSU,RB,45.0,3.0,7.0,SOFT,True,91.438,10.0,93.913
season2024,Silverstone,TSU,RB,46.0,3.0,8.0,SOFT,True,91.688,10.0,94.218
season2024,Silverstone,TSU,RB,47.0,3.0,9.0,SOFT,True,90.982,10.0,93.567
season2024,Silverstone,TSU,RB,48.0,3.0,10.0,SOFT,True,91.367,10.0,94.007
season2024,Silverstone,TSU,RB,49.0,3.0,11.0,SOFT,True,91.08,10.0,93.77499999999999
season2024,Silverstone,TSU,RB,50.0,3.0,12.0,SOFT,True,91.407,10.0,94.157
season2024,Silverstone,TSU,RB,51.0,3.0,13.0,SOFT,True,91.529,10.0,94.334
season2024,Silverstone,TSU,RB,52.0,3.0,14.0,SOFT,True,92.09,10.0,94.95
season2024,Silverstone,SAR,Williams,2.0,1.0,2.0,MEDIUM,True,93.435,13.0,93.545
season2024,Silverstone,SAR,Williams,3.0,1.0,3.0,MEDIUM,True,93.319,13.0,93.48400000000001
season2024,Silverstone,SAR,Williams,4.0,1.0,4.0,MEDIUM,True,93.11,13.0,93.33
season2024,Silverstone,SAR,Williams,5.0,1.0,5.0,MEDIUM,True,93.139,13.0,93.414
season2024,Silverstone,SAR,Williams,6.0,1.0,6.0,MEDIUM,True,92.904,13.0,93.234
season2024,Silverstone,SAR,Williams,7.0,1.0,7.0,MEDIUM,True,93.002,13.0,93.387
season2024,Silverstone,SAR,Williams,8.0,1.0,8.0,MEDIUM,True,92.806,13.0,93.246
season2024,Silverstone,SAR,Williams,9.0,1.0,9.0,MEDIUM,True,93.019,13.0,93.51400000000001
season2024,Silverstone,SAR,Williams,10.0,1.0,10.0,MEDIUM,True,92.956,13.0,93.506
season2024,Silverstone,SAR,Williams,11.0,1.0,11.0,MEDIUM,True,92.897,13.0,93.50200000000001
season2024,Silverstone,SAR,Williams,12.0,1.0,12.0,MEDIUM,True,92.748,13.0,93.408
season2024,Silverstone,SAR,Williams,13.0,1.0,13.0,MEDIUM,True,93.04,13.0,93.75500000000001
season2024,Silverstone,SAR,Williams,14.0,1.0,14.0,MEDIUM,True,92.607,13.0,93.377
season2024,Silverstone,SAR,Williams,15.0,1.0,15.0,MEDIUM,True,92.543,13.0,93.36800000000001
season2024,Silverstone,SAR,Williams,16.0,1.0,16.0,MEDIUM,True,93.701,13.0,94.58099999999999
season2024,Silverstone,SAR,Williams,17.0,1.0,17.0,MEDIUM,True,95.258,13.0,96.193
season2024,Silverstone,SAR,Williams,18.0,1.0,18.0,MEDIUM,True,94.9,13.0,95.89
season2024,Silverstone,SAR,Williams,19.0,1.0,19.0,MEDIUM,True,104.09,13.0,105.135
season2024,Silverstone,SAR,Williams,20.0,1.0,20.0,MEDIUM,True,96.116,12.0,97.216
season2024,Silverstone,SAR,Williams,21.0,1.0,21.0,MEDIUM,True,93.632,12.0,94.787
season2024,Silverstone,SAR,Williams,22.0,1.0,22.0,MEDIUM,True,92.826,12.0,94.03599999999999
season2024,Silverstone,SAR,Williams,23.0,1.0,23.0,MEDIUM,True,94.494,13.0,95.759
season2024,Silverstone,SAR,Williams,24.0,1.0,24.0,MEDIUM,True,94.037,13.0,95.357
season2024,Silverstone,SAR,Williams,25.0,1.0,25.0,MEDIUM,True,96.166,13.0,97.541
season2024,Silverstone,SAR,Williams,26.0,1.0,26.0,MEDIUM,True,104.642,13.0,106.072
season2024,Silverstone,SAR,Williams,29.0,2.0,2.0,INTERMEDIATE,True,102.215,13.0,103.81
season2024,Silverstone,SAR,Williams,30.0,2.0,3.0,INTERMEDIATE,True,102.476,13.0,104.126
season2024,Silverstone,SAR,Williams,31.0,2.0,4.0,INTERMEDIATE,True,104.332,13.0,106.03699999999999
season2024,Silverstone,SAR,Williams,32.0,2.0,5.0,INTERMEDIATE,True,104.912,13.0,106.67200000000001
season2024,Silverstone,SAR,Williams,33.0,2.0,6.0,INTERMEDIATE,True,105.684,13.0,107.499
season2024,Silverstone,SAR,Williams,34.0,2.0,7.0,INTERMEDIATE,True,106.095,12.0,107.965
season2024,Silverstone,SAR,Williams,35.0,2.0,8.0,INTERMEDIATE,True,105.851,12.0,107.776
season2024,Silverstone,SAR,Williams,36.0,2.0,9.0,INTERMEDIATE,True,103.365,12.0,105.345
season2024,Silverstone,SAR,Williams,37.0,2.0,10.0,INTERMEDIATE,True,102.207,13.0,104.24199999999999
season2024,Silverstone,SAR,Williams,40.0,3.0,2.0,SOFT,True,91.353,12.0,93.553
season2024,Silverstone,SAR,Williams,41.0,3.0,3.0,SOFT,True,90.875,12.0,93.13
season2024,Silverstone,SAR,Williams,42.0,3.0,4.0,SOFT,True,89.972,12.0,92.282
season2024,Silverstone,SAR,Williams,43.0,3.0,5.0,SOFT,True,90.162,12.0,92.527
season2024,Silverstone,SAR,Williams,44.0,3.0,6.0,SOFT,True,90.003,11.0,92.423
season2024,Silverstone,SAR,Williams,45.0,3.0,7.0,SOFT,True,90.613,11.0,93.088
season2024,Silverstone,SAR,Williams,46.0,3.0,8.0,SOFT,True,90.826,11.0,93.356
season2024,Silverstone,SAR,Williams,47.0,3.0,9.0,SOFT,True,91.25,11.0,93.835
season2024,Silverstone,SAR,Williams,48.0,3.0,10.0,SOFT,True,91.201,11.0,93.841
season2024,Silverstone,SAR,Williams,49.0,3.0,11.0,SOFT,True,91.175,11.0,93.86999999999999
season2024,Silverstone,SAR,Williams,50.0,3.0,12.0,SOFT,True,91.249,11.0,93.999
season2024,Silverstone,SAR,Williams,51.0,3.0,13.0,SOFT,True,91.662,11.0,94.46700000000001
season2024,Silverstone,SAR,Williams,52.0,3.0,14.0,SOFT,True,92.088,11.0,94.948
season2024,Silverstone,MAG,Haas F1 Team,2.0,1.0,2.0,MEDIUM,True,94.216,17.0,94.326
